2276670,1129202,D,CARTAO DE CREDITO,12,2017-05-04 21:00:00,2017-05-17 21:00:00
2276671,1108942,A,CARTAO DE CREDITO,12,2018-05-05 21:00:00,2019-05-05 21:00:00
2276674,1135083,A,CARTAO DE CREDITO,12,2018-07-05 21:00:00,2019-07-05 21:00:00
2276683,1134802,D,CARTAO DE CREDITO,12,2017-05-04 21:00:00,2017-05-17 21:00:00
2276692,1108959,D,BOLETO,12,2017-05-04 21:00:00,2017-12-09 22:00:00
2276695,1101598,D,BOLETO,12,2017-05-05 21:00:00,2017-05-05 21:00:00
2276697,1099382,D,BOLETO,12,2017-05-05 21:00:00,2017-05-17 21:00:00
2276707,1066475,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2017-05-17 21:00:00
2276716,1108976,A,CARTAO DE CREDITO,12,2018-05-06 21:00:00,2019-05-06 21:00:00
2276717,1084252,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2017-05-17 21:00:00
2276721,1131793,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2017-05-17 21:00:00
2276725,1069416,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2017-05-05 21:00:00
2276726,1094652,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2017-05-17 21:00:00
2276728,1108979,A,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2018-05-05 21:00:00
2276737,1083204,A,BOLETO,12,2017-05-05 21:00:00,2018-05-05 21:00:00
2276760,1128326,D,CARTAO DE CREDITO,12,2017-05-06 21:00:00,2017-05-17 21:00:00
2276761,1132788,D,CARTAO DE CREDITO,12,2017-05-06 21:00:00,2017-05-17 21:00:00
2276767,1109011,D,CARTAO DE CREDITO,12,2017-05-06 21:00:00,2017-12-09 22:00:00
2276786,1066827,D,CARTAO DE CREDITO,12,2017-05-07 21:00:00,2017-05-07 21:00:00
2276793,1079138,D,CARTAO DE CREDITO,12,2019-05-09 21:00:00,2020-05-09 21:00:00
2276817,1129764,D,CARTAO DE CREDITO,12,2019-05-09 21:00:00,2020-05-09 21:00:00
2276829,1107422,D,CARTAO DE CREDITO,12,2017-05-07 21:00:00,2017-05-07 21:00:00
2276833,1107422,D,CARTAO DE CREDITO,12,2017-05-07 21:00:00,2017-05-17 21:00:00
2276837,1072195,A,BOLETO,12,2017-05-07 21:00:00,2018-05-07 21:00:00
2276861,1104046,A,BOLETO,12,2017-05-08 21:00:00,2018-05-08 21:00:00
2276867,1080087,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2017-05-08 21:00:00
2276873,1080866,D,CARTAO DE CREDITO,12,2018-05-09 21:00:00,2019-05-09 21:00:00
2276876,1088618,D,CARTAO DE CREDITO,12,2019-05-10 21:00:00,2020-05-10 21:00:00
2276892,1088055,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2017-05-08 21:00:00
2276896,1135098,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2017-05-08 21:00:00
2276901,1099801,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2017-05-17 21:00:00
2276903,1141313,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2017-05-17 21:00:00
2276907,1128622,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2017-05-08 21:00:00
2276909,1073113,D,CARTAO DE CREDITO,12,2017-05-08 21:00:00,2017-05-08 21:00:00
2276923,1109097,A,BOLETO,12,2017-05-09 21:00:00,2018-05-09 21:00:00
2276964,1070309,A,CARTAO DE CREDITO,12,2019-05-12 21:00:00,2020-05-12 21:00:00
2276976,1107110,D,CARTAO DE CREDITO,12,2017-05-01 21:00:00,2017-05-01 21:00:00
2276977,1066960,D,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2276978,1066960,D,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2276979,1066960,D,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2276980,1066960,D,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2276981,1066960,D,BOLETO,12,2017-05-01 21:00:00,2018-05-01 21:00:00
2276993,1070731,A,CARTAO DE CREDITO,12,2018-05-02 21:00:00,2019-05-02 21:00:00
2276996,1108821,D,CARTAO DE CREDITO,12,2017-05-01 21:00:00,2017-05-01 21:00:00
2277034,1128432,D,CARTAO DE CREDITO,12,2017-05-02 21:00:00,2017-05-02 21:00:00
2277036,1076886,D,CARTAO DE CREDITO,12,2017-05-02 21:00:00,2017-05-02 21:00:00
2277037,1077596,A,CARTAO DE CREDITO,12,2019-05-04 21:00:00,2020-05-04 21:00:00
2277038,1128249,A,CARTAO DE CREDITO,12,2017-05-02 21:00:00,2018-05-02 21:00:00
2277042,1133263,D,CARTAO DE CREDITO,12,2017-05-02 21:00:00,2017-05-02 21:00:00
