2200096,1092619,A,BOLETO,12,2018-02-03 22:00:00,2019-02-03 22:00:00
2200098,1090310,A,CARTAO DE CREDITO,12,2020-02-09 21:00:00,2021-02-09 21:00:00
2200099,1071485,D,CARTAO DE CREDITO,12,2019-02-04 22:00:00,2020-02-04 21:00:00
2200101,1068051,A,BOLETO,12,2020-01-04 21:00:00,2021-01-04 21:00:00
2200102,1068825,D,CARTAO DE CREDITO,12,2017-02-02 22:00:00,2018-02-02 22:00:00
2200104,1088488,A,CARTAO DE CREDITO,12,2019-02-04 22:00:00,2020-02-04 21:00:00
2200106,1131381,A,CARTAO DE CREDITO,12,2020-02-05 21:00:00,2021-02-05 21:00:00
2200109,1076550,A,CARTAO DE CREDITO,12,2017-02-02 22:00:00,2018-02-02 22:00:00
2200111,1131059,A,CARTAO DE CREDITO,12,2019-02-04 22:00:00,2020-02-04 21:00:00
2200112,1093521,D,CARTAO DE CREDITO,12,2016-02-03 22:00:00,2016-02-03 22:00:00
2200117,1128311,D,CARTAO DE CREDITO,12,2016-02-03 22:00:00,2017-02-03 22:00:00
2200118,1067570,D,CARTAO DE CREDITO,12,2016-02-03 22:00:00,2016-02-03 22:00:00
2200120,1131869,D,CARTAO DE CREDITO,12,2016-02-03 22:00:00,2017-02-03 22:00:00
2200125,1083429,A,CARTAO DE CREDITO,12,2020-01-11 21:00:00,2021-01-11 21:00:00
2200127,1132818,D,CARTAO DE CREDITO,12,2016-02-04 22:00:00,2017-02-04 22:00:00
2200131,1075721,A,CARTAO DE CREDITO,12,2020-01-11 21:00:00,2021-01-11 21:00:00
2200141,1069275,D,CARTAO DE CREDITO,12,2016-02-06 22:00:00,2016-02-06 22:00:00
2200142,1093543,A,CARTAO DE CREDITO,12,2020-02-11 21:00:00,2021-02-11 21:00:00
2200143,1129888,A,CARTAO DE CREDITO,12,2019-02-09 22:00:00,2020-02-09 21:00:00
2200146,1093546,D,CARTAO DE CREDITO,12,2016-02-08 22:00:00,2017-02-08 22:00:00
2200147,1087512,A,CARTAO DE CREDITO,12,2019-02-11 22:00:00,2020-02-11 21:00:00
2200154,1080257,A,CARTAO DE CREDITO,12,2021-02-15 21:00:00,2022-02-15 21:00:00
2200155,1129176,D,CARTAO DE CREDITO,12,2016-02-10 22:00:00,2016-02-10 22:00:00
2200156,1087435,A,CARTAO DE CREDITO,12,2018-01-11 22:00:00,2019-01-11 22:00:00
2200161,1086241,A,CARTAO DE CREDITO,12,2016-02-10 22:00:00,2017-02-09 22:00:00
2200162,1128163,A,CARTAO DE CREDITO,12,2017-03-10 21:00:00,2018-03-10 21:00:00
2200165,1085997,A,CARTAO DE CREDITO,12,2018-02-13 22:00:00,2019-02-13 22:00:00
2200174,1082738,D,CARTAO DE CREDITO,12,2016-02-11 22:00:00,2016-02-11 22:00:00
2200176,1089633,A,CARTAO DE CREDITO,12,2019-09-15 21:00:00,2020-09-15 21:00:00
2200181,1093564,D,CARTAO DE CREDITO,12,2016-02-12 22:00:00,2016-02-12 22:00:00
2200183,1079178,A,CARTAO DE CREDITO,12,2018-01-13 22:00:00,2019-01-13 22:00:00
2200194,1070201,A,BOLETO,12,2017-09-15 21:00:00,2018-09-15 21:00:00
2200195,1093576,D,CARTAO DE CREDITO,12,2016-02-14 22:00:00,2016-02-14 22:00:00
2200198,1086493,D,CARTAO DE CREDITO,12,2016-02-14 22:00:00,2017-02-14 22:00:00
2200201,1086713,A,CARTAO DE CREDITO,12,2020-02-20 21:00:00,2021-02-20 21:00:00
2200202,1129265,D,CARTAO DE CREDITO,12,2016-02-14 22:00:00,2017-02-14 22:00:00
2200205,1078585,D,CARTAO DE CREDITO,12,2016-02-14 22:00:00,2016-02-14 22:00:00
2200208,1090471,D,CARTAO DE CREDITO,12,2016-02-14 22:00:00,2017-02-14 22:00:00
2200212,1131893,A,CARTAO DE CREDITO,12,2017-02-14 22:00:00,2018-02-14 22:00:00
2200213,1132189,A,CARTAO DE CREDITO,12,2018-02-15 22:00:00,2019-02-15 22:00:00
2200218,1080627,A,CARTAO DE CREDITO,12,2020-02-18 21:00:00,2020-07-12 21:00:00
2200219,1128175,D,CARTAO DE CREDITO,12,2016-02-14 22:00:00,2017-02-14 22:00:00
2200221,1128826,D,CARTAO DE CREDITO,12,2016-02-14 22:00:00,2016-02-14 22:00:00
2200224,1132046,A,CARTAO DE CREDITO,12,2017-02-15 22:00:00,2018-02-15 22:00:00
2200225,1085358,A,BOLETO,12,2017-02-14 22:00:00,2018-02-14 22:00:00
2200227,1131991,A,BOLETO,12,2019-09-17 21:00:00,2020-09-17 21:00:00
2200236,1066949,A,CARTAO DE CREDITO,12,2018-01-16 22:00:00,2019-01-16 22:00:00
2200238,1128297,D,CARTAO DE CREDITO,12,2016-02-15 22:00:00,2016-02-15 22:00:00
2200239,1131795,D,CARTAO DE CREDITO,12,2016-02-15 22:00:00,2016-02-15 22:00:00
2200241,1070396,A,CARTAO DE CREDITO,12,2019-09-18 21:00:00,2020-09-18 21:00:00
2200242,1069355,D,CARTAO DE CREDITO,12,2016-02-15 22:00:00,2016-02-15 22:00:00
2200249,1091451,A,CARTAO DE CREDITO,12,2019-09-18 21:00:00,2020-09-18 21:00:00
2200251,1070506,A,BOLETO,12,2017-02-15 22:00:00,2018-02-15 22:00:00
2200252,1132492,D,CARTAO DE CREDITO,12,2016-02-15 22:00:00,2016-02-15 22:00:00
2200255,1130419,D,CARTAO DE CREDITO,12,2016-02-15 22:00:00,2017-02-15 22:00:00
2200257,1092190,D,CARTAO DE CREDITO,12,2016-02-15 22:00:00,2017-02-15 22:00:00
2200264,1088694,A,CARTAO DE CREDITO,12,2020-01-19 21:00:00,2021-01-19 21:00:00
2200266,1073123,D,CARTAO DE CREDITO,12,2016-02-15 22:00:00,2016-02-15 22:00:00
2200268,1093589,D,CARTAO DE CREDITO,12,2016-02-16 22:00:00,2016-02-16 22:00:00
2200271,1091891,A,BOLETO,12,2018-02-18 21:00:00,2019-02-18 21:00:00
2200273,1067583,D,CARTAO DE CREDITO,12,2016-02-16 22:00:00,2017-02-16 22:00:00
2200274,1086203,A,CARTAO DE CREDITO,12,2016-02-16 22:00:00,2017-02-15 22:00:00
2200277,1128595,A,CARTAO DE CREDITO,12,2018-02-17 22:00:00,2019-02-17 21:00:00
2200283,1078707,D,CARTAO DE CREDITO,12,2016-02-16 22:00:00,2017-02-16 22:00:00
2200291,1073906,A,CARTAO DE CREDITO,12,2018-02-18 21:00:00,2019-02-18 21:00:00
2200294,1073594,D,CARTAO DE CREDITO,12,2016-02-16 22:00:00,2016-02-16 22:00:00
2200295,1128366,A,CARTAO DE CREDITO,12,2019-02-19 21:00:00,2020-02-19 21:00:00
2200299,1077523,A,CARTAO DE CREDITO,12,2019-02-20 21:00:00,2020-02-20 21:00:00
2200300,1077509,A,CARTAO DE CREDITO,12,2019-01-19 22:00:00,2020-01-19 21:00:00
2200301,1080501,A,CARTAO DE CREDITO,12,2019-02-20 21:00:00,2020-02-20 21:00:00
2200305,1130298,A,CARTAO DE CREDITO,12,2019-10-01 21:00:00,2020-10-01 21:00:00
2200306,1076388,A,CARTAO DE CREDITO,12,2019-03-01 21:00:00,2020-03-01 21:00:00
2200307,1074103,A,BOLETO,12,2018-01-29 22:00:00,2019-01-29 22:00:00
2200309,1088575,A,CARTAO DE CREDITO,12,2020-02-01 21:00:00,2021-02-01 21:00:00
2200310,1132764,D,CARTAO DE CREDITO,12,2016-01-28 22:00:00,2016-01-28 22:00:00
2200311,1074328,D,CARTAO DE CREDITO,12,2016-01-28 22:00:00,2016-01-28 22:00:00
2200320,1066856,D,CARTAO DE CREDITO,12,2016-01-29 22:00:00,2016-01-29 22:00:00
2200321,1066844,A,CARTAO DE CREDITO,12,2018-01-31 22:00:00,2019-01-31 22:00:00
2200322,1091024,A,CARTAO DE CREDITO,12,2017-01-30 22:00:00,2018-01-30 22:00:00
2200324,1132808,D,CARTAO DE CREDITO,12,2016-01-29 22:00:00,2016-01-29 22:00:00
2200325,1082927,A,CARTAO DE CREDITO,12,2017-01-30 22:00:00,2018-01-30 22:00:00
2200327,1128113,A,CARTAO DE CREDITO,12,2019-10-03 21:00:00,2020-10-03 21:00:00
2200329,1130534,A,CARTAO DE CREDITO,12,2018-01-30 22:00:00,2019-01-30 22:00:00
2200332,1092121,D,CARTAO DE CREDITO,12,2016-01-30 22:00:00,2017-01-30 22:00:00
2200333,1073441,A,CARTAO DE CREDITO,12,2017-09-30 21:00:00,2018-09-30 21:00:00
2200335,1078775,D,CARTAO DE CREDITO,12,2016-01-30 22:00:00,2017-01-30 22:00:00
2200341,1128769,A,CARTAO DE CREDITO,12,2018-02-01 22:00:00,2019-02-01 22:00:00
2200343,1075268,A,CARTAO DE CREDITO,12,2020-03-04 21:00:00,2021-03-04 21:00:00
2200346,1086200,A,CARTAO DE CREDITO,12,2018-10-02 21:00:00,2019-10-02 21:00:00
2200347,1089119,D,CARTAO DE CREDITO,12,2016-01-31 22:00:00,2017-01-31 22:00:00
